t	F1	F2	F3	F4	F5	dF1	dF2	dF3	dF4	dF5
 2.43835616438356164379E+0000  1.89518295357764164924E+0002  1.89518295357764164924E+0002  1.89518295357764164924E+0002  1.39507059613876502002E+0002  5.40320632260458568810E+0001  7.32483618451949763731E-0005  7.32483618451949763731E-0005  7.32483618451949763731E-0005  7.32620704971465108572E-0005  7.31798415252196473159E-0005
 2.46575342465753424652E+0000  2.16550407049215711069E+0002  2.16550407049215711069E+0002  2.16550407049215711069E+0002  1.66408176313116152198E+0002  7.09231034679875490742E+0001  7.32422533096571331369E-0005  7.32422533096571331369E-0005  7.32422533096571331369E-0005  7.32559605874694856342E-0005  7.31737401015436217755E-0005
 2.49315068493150684926E+0000  2.43460773965947913491E+0002  2.43460773965947913491E+0002  2.43460773965947913491E+0002  1.93090148503843042752E+0002  8.80798199284087807298E+0001  7.32406822022810777864E-0005  7.32406822022810777864E-0005  7.32406822022810777864E-0005  7.32543890884800021257E-0005  7.31721712435455876397E-0005
 2.52054794520547945200E+0000  2.70502478243370071881E+0002  2.70502478243370071881E+0002  2.70502478243370071881E+0002  2.20079469017216851484E+0002  1.04744566023428439874E+0002  7.32460685234154628515E-0005  7.32460685234154628515E-0005  7.32460685234154628515E-0005  7.32597765384757690372E-0005  7.31775522046715207969E-0005
 2.54794520547945205474E+0000  2.97598661980204678618E+0002  2.97598661980204678618E+0002  2.97598661980204678618E+0002  2.47318440011450705565E+0002  1.20632907152082243615E+0002  7.32541624301629277998E-0005  7.32541624301629277998E-0005  7.32541624301629277998E-0005  7.32678722011323713887E-0005  7.31856374020296881849E-0005
 2.57534246575342465747E+0000  3.24616683279536380996E+0002  3.24616683279536380996E+0002  3.24616683279536380996E+0002  2.74472637020090036220E+0002  1.36507980263259848616E+0002  7.32651562530243095267E-0005  7.32651562530243095267E-0005  7.32651562530243095267E-0005  7.32788684114875035396E-0005  7.31966193691384604218E-0005
 2.60273972602739726021E+0000  3.51921809800516459166E+0002  3.51921809800516459166E+0002  3.51921809800516459166E+0002  3.02073997382475428253E+0002  1.52366098185099076157E+0002  7.32733037490158944258E-0005  7.32733037490158944258E-0005  7.32733037490158944258E-0005  7.32870176570133776230E-0005  7.32047582979861573448E-0005
 2.63013698630136986295E+0000  1.94220185372180271458E+0001  1.94220185372180271458E+0001  1.94220185372180271458E+0001  3.30166579718197894550E+0002  1.67406628774698234385E+0002  7.32786419337995120184E-0005  7.32786419337995120184E-0005  7.32786419337995120184E-0005  7.32923569688124029949E-0005  7.32100910820536917742E-0005
 2.65753424657534246568E+0000  4.69032953768203618554E+0001  4.69032953768203618554E+0001  4.69032953768203618554E+0001  3.58228002377474032542E+0002  1.82393096662587513732E+0002  7.32744418198753628714E-0005  7.32744418198753628714E-0005  7.32744418198753628714E-0005  7.32881559019311474084E-0005  7.32058959459314909239E-0005
 2.68493150684931506842E+0000  7.45814412587746698655E+0001  7.45814412587746698655E+0001  7.45814412587746698655E+0001  2.64222150678054570633E+0001  1.97886144479683589822E+0002  7.32693745559439293417E-0005  7.32693745559439293417E-0005  7.32693745559439293417E-0005  7.32830874989419668492E-0005  7.32008345706661151324E-0005
 2.71232876712328767116E+0000  1.02256991483818844596E+0002  1.02256991483818844596E+0002  1.02256991483818844596E+0002  5.47355485802678145731E+0001  2.12960488029392021117E+0002  7.32575426144439841580E-0005  7.32575426144439841580E-0005  7.32575426144439841580E-0005  7.32712529037892458098E-0005  7.31890163140193985793E-0005
 2.73972602739726027389E+0000  1.29769184298159415664E+0002  1.29769184298159415664E+0002  1.29769184298159415664E+0002  8.30205017024710359638E+0001  2.27367375493045669327E+0002  7.32543772062151233070E-0005  7.32543772062151233070E-0005  7.32543772062151233070E-0005  7.32680867162739900365E-0005  7.31858553302208454547E-0005
 2.76712328767123287663E+0000  1.57372274747075449650E+0002  1.57372274747075449650E+0002  1.57372274747075449650E+0002  1.11420492028362491860E+0002  2.41599278264042289024E+0002  7.32516546199740466880E-0005  7.32516546199740466880E-0005  7.32516546199740466880E-0005  7.32653634410661253035E-0005  7.31831367552657340588E-0005
 2.79452054794520547937E+0000  1.84975230246340978685E+0002  1.84975230246340978685E+0002  1.84975230246340978685E+0002  1.39615114996492001562E+0002  2.56484918447927319252E+0002  7.32606836048688628376E-0005  7.32606836048688628376E-0005  7.32606836048688628376E-0005  7.32743942595538692595E-0005  7.31921574024011038686E-0005
 2.82191780821917808210E+0000  2.12501189180204900817E+0002  2.12501189180204900817E+0002  2.12501189180204900817E+0002  1.67728352019218992758E+0002  2.71298332647993149319E+0002  7.32672212939695223525E-0005  7.32672212939695223525E-0005  7.32672212939695223525E-0005  7.32809332033497995393E-0005  7.31986898577072734875E-0005
 2.84931506849315068484E+0000  2.40204355206596434552E+0002  2.40204355206596434552E+0002  2.40204355206596434552E+0002  1.96057731108694142691E+0002  2.86137468895471783620E+0002  7.32769774170758467995E-0005  7.32769774170758467995E-0005  7.32769774170758467995E-0005  7.32906912942722184612E-0005  7.32084371213021396134E-0005
 2.87671232876712328758E+0000  2.67912201488450608861E+0002  2.67912201488450608861E+0002  2.67912201488450608861E+0002  2.24159437016158774897E+0002  3.01946303910785426194E+0002  7.32814279464321847493E-0005  7.32814279464321847493E-0005  7.32814279464321847493E-0005  7.32951426411140960639E-0005  7.32128844917242937062E-0005
 2.90410958904109589031E+0000  2.95531952034553097308E+0002  2.95531952034553097308E+0002  2.95531952034553097308E+0002  2.52040328137974583303E+0002  3.18132082908569163437E+0002  7.32825589389442067851E-0005  7.32825589389442067851E-0005  7.32825589389442067851E-0005  7.32962737139572879700E-0005  7.32140160832386849750E-0005
 2.93150684931506849305E+0000  3.23272842820531839753E+0002  3.23272842820531839753E+0002  3.23272842820531839753E+0002  2.80106258965498900543E+0002  3.34333346573396322871E+0002  7.32779346851158206460E-0005  7.32779346851158206460E-0005  7.32779346851158206460E-0005  7.32916482788860891997E-0005  7.32093987624185519310E-0005
 2.95890410958904109579E+0000  3.50949474474458650769E+0002  3.50949474474458650769E+0002  3.50949474474458650769E+0002  3.08066301243833975704E+0002  3.50896522118740186280E+0002  7.32677618357847001250E-0005  7.32677618357847001250E-0005  7.32677618357847001250E-0005  7.32814730675280100898E-0005  7.31992385631431300226E-0005
 2.98630136986301369852E+0000  1.85077715256194817468E+0001  1.85077715256194817468E+0001  1.85077715256194817468E+0001  3.35772141186062408974E+0002  7.88252697010190864994E+0000  7.32583384952304197701E-0005  7.32583384952304197701E-0005  7.32583384952304197701E-0005  7.32720475628279313815E-0005  7.31898266792989491237E-0005
 3.01369863013698630148E+0000  4.61783505643259240790E+0001  4.61783505643259240790E+0001  4.61783505643259240790E+0001  3.57389803607461309636E+0000  2.50561792465287079008E+0001  7.32498478664119093932E-0005  7.32498478664119093932E-0005  7.32498478664119093932E-0005  7.32635549728595711818E-0005  7.31813464974286009574E-0005
 3.04109589041095890421E+0000  7.37815948906450753061E+0001  7.37815948906450753061E+0001  7.37815948906450753061E+0001  3.14721086017094001507E+0001  4.17436539753727786153E+0001  7.32510611489043680121E-0005  7.32510611489043680121E-0005  7.32510611489043680121E-0005  7.32647684310884372271E-0005  7.31825594367043889188E-0005
 3.06849315068493150695E+0000  1.01268676736774251981E+0002  1.01268676736774251981E+0002  1.01268676736774251981E+0002  5.94283947147442872284E+0001  5.80544647318517463945E+0001  7.32549706800688850436E-0005  7.32549706800688850436E-0005  7.32549706800688850436E-0005  7.32686787722647602701E-0005  7.31864651806444986269E-0005
 3.09589041095890410969E+0000  1.28717574715707363656E+0002  1.28717574715707363656E+0002  1.28717574715707363656E+0002  8.72894227018689529557E+0001  7.45015557142602957916E+0001  7.32641913422572373101E-0005  7.32641913422572373101E-0005  7.32641913422572373101E-0005  7.32779014009783569108E-0005  7.31956762941363356483E-0005
 3.12328767123287671242E+0000  1.55907091923452712653E+0002  1.55907091923452712653E+0002  1.55907091923452712653E+0002  1.14977127926826807568E+0002  9.08453431995311576422E+0001  7.32669930635101264159E-0005  7.32669930635101264159E-0005  7.32669930635101264159E-0005  7.32807036690265410487E-0005  7.31984756723633669269E-0005
 3.15068493150684931516E+0000  1.82843424363104140790E+0002  1.82843424363104140790E+0002  1.82843424363104140790E+0002  1.42565944836241036392E+0002  1.07469672129818673394E+0002  7.32697405322443011119E-0005  7.32697405322443011119E-0005  7.32697405322443011119E-0005  7.32834516903698056927E-0005  7.32012206630946090997E-0005
 3.17808219178082191790E+0000  2.09759832973612046908E+0002  2.09759832973612046908E+0002  2.09759832973612046908E+0002  1.70040581086237046773E+0002  1.26044428646727420321E+0002  7.32620367351098390928E-0005  7.32620367351098390928E-0005  7.32620367351098390928E-0005  7.32757461777030481974E-0005  7.31935256409737882167E-0005
 3.20547945205479452063E+0000  2.36505124017473159603E+0002  2.36505124017473159603E+0002  2.36505124017473159603E+0002  1.97266461775376048052E+0002  1.55922836896295372702E+0002  7.32556704940020255434E-0005  7.32556704940020255434E-0005  7.32556704940020255434E-0005  7.32693785104460946738E-0005  7.31871667450762826006E-0005
 3.23287671232876712337E+0000  2.63166040402811199916E+0002  2.63166040402811199916E+0002  2.63166040402811199916E+0002  2.24515895658080866543E+0002  9.85004228886830638240E+0001  7.32411550604663143046E-0005  7.32411550604663143046E-0005  7.32411550604663143046E-0005  7.32548598507869260113E-0005  7.31726677794160215414E-0005
 3.26027397260273972611E+0000  2.89930638313273440293E+0002  2.89930638313273440293E+0002  2.89930638313273440293E+0002  2.51879160327620587975E+0002  1.49130862099992791345E+0002  7.32346740076313645534E-0005  7.32346740076313645534E-0005  7.32346740076313645534E-0005  7.32483773131417675442E-0005  7.31661945682551902948E-0005
 3.28767123287671232884E+0000  3.16605916582320108477E+0002  3.16605916582320108477E+0002  3.16605916582320108477E+0002  2.79043084822493020120E+0002  1.69574304128635520370E+0002  7.32305621690614286159E-0005  7.32305621690614286159E-0005  7.32305621690614286159E-0005  7.32442645129915384746E-0005  7.31620879201598722162E-0005
 3.31506849315068493158E+0000  3.43249969161458991729E+0002  3.43249969161458991729E+0002  3.43249969161458991729E+0002  3.06025554442185091980E+0002  1.87768927879264556371E+0002  7.32374943323988274031E-0005  7.32374943323988274031E-0005  7.32374943323988274031E-0005  7.32511981040617098865E-0005  7.31690134604935790611E-0005
 3.34246575342465753432E+0000  1.00353840551555114017E+0001  1.00353840551555114017E+0001  1.00353840551555114017E+0001  3.33129471599613051630E+0002  2.04818569921432822936E+0002  7.32456350737843355828E-0005  7.32456350737843355828E-0005  7.32456350737843355828E-0005  7.32593405219520070780E-0005  7.31771464265077619858E-0005
 3.36986301369863013705E+0000  3.67231642640315528101E+0001  3.67231642640315528101E+0001  3.67231642640315528101E+0001  1.56723220270249990774E-0001  2.20950202443344436598E+0002  7.32562607593131236412E-0005  7.32562607593131236412E-0005  7.32562607593131236412E-0005  7.32699684676474403910E-0005  7.31877611733602236312E-0005
 3.39726027397260273979E+0000  6.33691608298384065484E+0001  6.33691608298384065484E+0001  6.33691608298384065484E+0001  2.69599942068853030020E+0001  2.37137501695832314710E+0002  7.32611447836076594768E-0005  7.32611447836076594768E-0005  7.32611447836076594768E-0005  7.32748535158296321512E-0005  7.31926403350339924242E-0005
 3.42465753424657534253E+0000  9.01403031768101576926E+0001  9.01403031768101576926E+0001  9.01403031768101576926E+0001  5.38320055622492898116E+0001  2.53301943661502074967E+0002  7.32624705783745403187E-0005  7.32624705783745403187E-0005  7.32624705783745403187E-0005  7.32761795425091269675E-0005  7.31939653161851498121E-0005
 3.45205479452054794526E+0000  1.16776271795554830356E+0002  1.16776271795554830356E+0002  1.16776271795554830356E+0002  8.07044748716216146858E+0001  2.68694368702148439210E+0002  7.32578014187413613318E-0005  7.32578014187413613318E-0005  7.32578014187413613318E-0005  7.32715093210543826697E-0005  7.31893017179669411625E-0005
 3.47945205479452054800E+0000  1.43364301072303707299E+0002  1.43364301072303707299E+0002  1.43364301072303707299E+0002  1.07484798486763315654E+0002  2.83882886363030956522E+0002  7.32484153689594597642E-0005  7.32484153689594597642E-0005  7.32484153689594597642E-0005  7.32621212121573112321E-0005  7.31799260194164324400E-0005
 3.50684931506849315074E+0000  1.70067339025070928718E+0002  1.70067339025070928718E+0002  1.70067339025070928718E+0002  1.34273100634145828969E+0002  2.99513501565267973997E+0002  7.32402345716491501667E-0005  7.32402345716491501667E-0005  7.32402345716491501667E-0005  7.32539386277371284940E-0005  7.31717541614405841918E-0005
 3.53424657534246575348E+0000  1.96653201858128553470E+0002  1.96653201858128553470E+0002  1.96653201858128553470E+0002  1.61042495063917463452E+0002  3.14796088577741254355E+0002  7.32323703053277617900E-0005  7.32323703053277617900E-0005  7.32323703053277617900E-0005  7.32460726350882703232E-0005  7.31638985813383693451E-0005
 3.56164383561643835621E+0000  2.23253364848168493681E+0002  2.23253364848168493681E+0002  2.23253364848168493681E+0002  1.87979168193914854296E+0002  3.29644195708676255668E+0002  7.32355693318355195642E-0005  7.32355693318355195642E-0005  7.32355693318355195642E-0005  7.32492723591701978648E-0005  7.31670941256533662384E-0005
 3.58904109589041095895E+0000  2.50163917875435550656E+0002  2.50163917875435550656E+0002  2.50163917875435550656E+0002  2.15335700361105818065E+0002  3.44630998642850194635E+0002  7.32435603371752976528E-0005  7.32435603371752976528E-0005  7.32435603371752976528E-0005  7.32572651259667110827E-0005  7.31750762247080265915E-0005
 3.61643835616438356169E+0000  2.77239990115922975616E+0002  2.77239990115922975616E+0002  2.77239990115922975616E+0002  2.42839935193755055556E+0002  1.83217733449123728556E-0002  7.32617460952724203998E-0005  7.32617460952724203998E-0005  7.32617460952724203998E-0005  7.32754548446824497894E-0005  7.31932422456697294613E-0005
 3.64383561643835616442E+0000  3.04637437683236989544E+0002  3.04637437683236989544E+0002  3.04637437683236989544E+0002  2.70761712176506757349E+0002  1.53792051695032234264E+0001  7.32733936547018819474E-0005  7.32733936547018819474E-0005  7.32733936547018819474E-0005  7.32871049020560424555E-0005  7.32048775921586938239E-0005
 3.67123287671232876716E+0000  3.32431176306086914513E+0002  3.32431176306086914513E+0002  3.32431176306086914513E+0002  2.99199930506107869305E+0002  3.05922700511403942384E+0001  7.32859404802310540024E-0005  7.32859404802310540024E-0005  7.32859404802310540024E-0005  7.32996544277126425975E-0005  7.32174111610528590522E-0005
 3.69863013698630136990E+0000  3.71096817912357902270E-0001  3.71096817912357902270E-0001  3.71096817912357902270E-0001  3.27677316779398396296E+0002  4.63803209978478753021E+0001  7.32874132290224928505E-0005  7.32874132290224928505E-0005  7.32874132290224928505E-0005  7.33011274561135765292E-0005  7.32188827645646357608E-0005
 3.72602739726027397263E+0000  2.85080940461391317987E+0001  2.85080940461391317987E+0001  2.85080940461391317987E+0001  3.56298890365757718213E+0002  6.24450092506583739477E+0001  7.32873442442775256922E-0005  7.32873442442775256922E-0005  7.32873442442775256922E-0005  7.33010583759963516515E-0005  7.32188147385134349954E-0005
