t	F1	F2	F3	F4	F5	dF1	dF2	dF3	dF4	dF5
 2.16712328767123287663E+0001  2.60858668857138326747E+0002  2.60858668857138326747E+0002  2.60858668857138326747E+0002  2.98411231508962372400E+0002  4.49533866918015876648E+0000  7.34482036041747493881E-0005  7.34482036041747493881E-0005  7.34482036041747493881E-0005  7.34619028636777397560E-0005  7.33797875600721424677E-0005
 2.16986301369863013692E+0001  2.97592068022701308677E+0002  2.97592068022701308677E+0002  2.97592068022701308677E+0002  3.35734442169243455983E+0002  2.99833025667649547205E+0001  7.34438573610475847956E-0005  7.34438573610475847956E-0005  7.34438573610475847956E-0005  7.34575557337586912497E-0005  7.33754453771398829461E-0005
 2.17260273972602739722E+0001  3.34644971090659626739E+0002  3.34644971090659626739E+0002  3.34644971090659626739E+0002  1.32918935111934293268E+0001  5.58786838452480797770E+0001  7.34428385118072078841E-0005  7.34428385118072078841E-0005  7.34428385118072078841E-0005  7.34565367161672531020E-0005  7.33744270450575552053E-0005
 2.17534246575342465752E+0001  1.20194075079479406228E+0001  1.20194075079479406228E+0001  1.20194075079479406228E+0001  5.11545029066636283734E+0001  8.23729102631871999141E+0001  7.34516996397380826405E-0005  7.34516996397380826405E-0005  7.34516996397380826405E-0005  7.34653998190923924438E-0005  7.33832780589208756418E-0005
 2.17808219178082191781E+0001  4.96952221436498461603E+0001  4.96952221436498461603E+0001  4.96952221436498461603E+0001  8.93518166258661767493E+0001  1.08898387682712914519E+0002  7.34648545551820918822E-0005  7.34648545551820918822E-0005  7.34648545551820918822E-0005  7.34785576626419938122E-0005  7.33964180039965418191E-0005
 2.18082191780821917811E+0001  8.75577847308939199583E+0001  8.75577847308939199583E+0001  8.75577847308939199583E+0001  1.27603582071335938782E+0002  1.35584602959342999121E+0002  7.34770403148261753383E-0005  7.34770403148261753383E-0005  7.34770403148261753383E-0005  7.34907461891869316038E-0005  7.34085892985753454167E-0005
 2.18356164383561643840E+0001  1.25433364237477847844E+0002  1.25433364237477847844E+0002  1.25433364237477847844E+0002  1.65736169144397820135E+0002  1.62532562391387435538E+0002  7.34852888430385856896E-0005  7.34852888430385856896E-0005  7.34852888430385856896E-0005  7.34989966372820624647E-0005  7.34168275199255654742E-0005
 2.18630136986301369870E+0001  1.63309200039117472056E+0002  1.63309200039117472056E+0002  1.63309200039117472056E+0002  2.03931969433019785978E+0002  1.89269780242874644235E+0002  7.34884508862616838539E-0005  7.34884508862616838539E-0005  7.34884508862616838539E-0005  7.35021594866916647096E-0005  7.34199848402832816781E-0005
 2.18904109589041095882E+0001  2.01156600903286860230E+0002  2.01156600903286860230E+0002  2.01156600903286860230E+0002  2.42137730344875070423E+0002  2.15599485934200253229E+0002  7.34868868209182188254E-0005  7.34868868209182188254E-0005  7.34868868209182188254E-0005  7.35005952582161651029E-0005  7.34184205199744970387E-0005
 2.19178082191780821911E+0001  2.38967336594378425438E+0002  2.38967336594378425438E+0002  2.38967336594378425438E+0002  2.80222710889647696392E+0002  2.41993816269420243426E+0002  7.34778744927027817919E-0005  7.34778744927027817919E-0005  7.34778744927027817919E-0005  7.34915811844697158716E-0005  7.34094155808840805888E-0005
 2.19452054794520547941E+0001  2.76746810560252455458E+0002  2.76746810560252455458E+0002  2.76746810560252455458E+0002  3.18293974477780581361E+0002  2.68367241331475036792E+0002  7.34707200451542339982E-0005  7.34707200451542339982E-0005  7.34707200451542339982E-0005  7.34844253882524136560E-0005  7.34022665927485825915E-0005
 2.19726027397260273970E+0001  3.14493891820577687962E+0002  3.14493891820577687962E+0002  3.14493891820577687962E+0002  3.56443519080179788083E+0002  2.94251651430322159586E+0002  7.34602326303649286629E-0005  7.34602326303649286629E-0005  7.34602326303649286629E-0005  7.34739359110419425599E-0005  7.33917881215246194859E-0005
 2.20000000000000000000E+0001  3.52236353194999392141E+0002  3.52236353194999392141E+0002  3.52236353194999392141E+0002  3.46622317769415278395E+0001  3.19831978756047748957E+0002  7.34596787222334359796E-0005  7.34596787222334359796E-0005  7.34596787222334359796E-0005  7.34733821494636728894E-0005  7.33912318763536199215E-0005
 2.20273972602739726030E+0001  3.00038663423515834863E+0001  3.00038663423515834863E+0001  3.00038663423515834863E+0001  7.29311067775800007870E+0001  3.45302465683219858145E+0002  7.34592638247477114697E-0005  7.34592638247477114697E-0005  7.34592638247477114697E-0005  7.34729674207796032711E-0005  7.33908145791864464929E-0005
 2.20547945205479452059E+0001  6.78008180021661506637E+0001  6.78008180021661506637E+0001  6.78008180021661506637E+0001  1.11288858381425440049E+0002  1.05514306275412601847E+0001  7.34700553403309209666E-0005  7.34700553403309209666E-0005  7.34700553403309209666E-0005  7.34837614985426832743E-0005  7.34015920537249524306E-0005
 2.20821917808219178089E+0001  1.05639497053538058580E+0002  1.05639497053538058580E+0002  1.05639497053538058580E+0002  1.49820821913621830240E+0002  3.52933250294420021755E+0001  7.34770523470201057788E-0005  7.34770523470201057788E-0005  7.34770523470201057788E-0005  7.34907602028269113938E-0005  7.34085795576994188575E-0005
 2.21095890410958904118E+0001  1.43519726936008662557E+0002  1.43519726936008662557E+0002  1.43519726936008662557E+0002  1.88382389228305872214E+0002  6.01713954653211008754E+0001  7.34851118922303517818E-0005  7.34851118922303517818E-0005  7.34851118922303517818E-0005  7.34988216497086939720E-0005  7.34166287485524524467E-0005
 2.21369863013698630130E+0001  1.81350041522981297287E+0002  1.81350041522981297287E+0002  1.81350041522981297287E+0002  2.26768953320424510714E+0002  8.56140236732501886535E+0001  7.34849525553421298363E-0005  7.34849525553421298363E-0005  7.34849525553421298363E-0005  7.34986623757481519732E-0005  7.34164685108742602091E-0005
 2.21643835616438356160E+0001  2.19050391547992530955E+0002  2.19050391547992530955E+0002  2.19050391547992530955E+0002  2.65063197648851339799E+0002  1.10806621174998628954E+0002  7.34794953182299608565E-0005  7.34794953182299608565E-0005  7.34794953182299608565E-0005  7.34932039895082793839E-0005  7.34110167614133809095E-0005
 2.21917808219178082189E+0001  2.56462572607801292973E+0002  2.56462572607801292973E+0002  2.56462572607801292973E+0002  3.03109796808197142437E+0002  1.35543484320372563917E+0002  7.34671466977204503175E-0005  7.34671466977204503175E-0005  7.34671466977204503175E-0005  7.34808527180774741458E-0005  7.33986811169850556137E-0005
 2.22191780821917808219E+0001  2.93555924792173857707E+0002  2.93555924792173857707E+0002  2.93555924792173857707E+0002  3.40746775074979392578E+0002  1.60450173486563871336E+0002  7.34501521356411436414E-0005  7.34501521356411436414E-0005  7.34501521356411436414E-0005  7.34638544978982312324E-0005  7.33817045239496591394E-0005
 2.22465753424657534248E+0001  3.30324266884622773949E+0002  3.30324266884622773949E+0002  3.30324266884622773949E+0002  1.79707431403498699637E+0001  1.85299068790834622844E+0002  7.34376844171036650268E-0005  7.34376844171036650268E-0005  7.34376844171036650268E-0005  7.34513840694242170804E-0005  7.33692502788611342284E-0005
 2.22739726027397260278E+0001  6.86312320066173994770E+0000  6.86312320066173994770E+0000  6.86312320066173994770E+0000  5.49303544928266310257E+0001  2.09859629365953140628E+0002  7.34303737136329693741E-0005  7.34303737136329693741E-0005  7.34303737136329693741E-0005  7.34440717607506198481E-0005  7.33619476545804275409E-0005
 2.23013698630136986308E+0001  4.32532021266614427474E+0001  4.32532021266614427474E+0001  4.32532021266614427474E+0001  9.16729552838156774366E+0001  2.34367643375272165465E+0002  7.34334406263229500602E-0005  7.34334406263229500602E-0005  7.34334406263229500602E-0005  7.34471393563393511020E-0005  7.33650110734145264935E-0005
 2.23287671232876712337E+0001  7.96704633011777124119E+0001  7.96704633011777124119E+0001  7.96704633011777124119E+0001  1.28333305123998385563E+0002  2.59331780937879901566E+0002  7.34410434213235627193E-0005  7.34410434213235627193E-0005  7.34410434213235627193E-0005  7.34547438473625129408E-0005  7.33726051732492495607E-0005
 2.23561643835616438349E+0001  1.16113774839268341026E+0002  1.16113774839268341026E+0002  1.16113774839268341026E+0002  1.64936027628720211016E+0002  2.84473673835154689110E+0002  7.34517139642412199200E-0005  7.34517139642412199200E-0005  7.34517139642412199200E-0005  7.34654167578008812340E-0005  7.33832636549746339519E-0005
 2.23835616438356164379E+0001  1.52595849589392778684E+0002  1.52595849589392778684E+0002  1.52595849589392778684E+0002  2.01685700949002801360E+0002  3.09504349546212636002E+0002  7.34573338737789157806E-0005  7.34573338737789157806E-0005  7.34573338737789157806E-0005  7.34710379282621475597E-0005  7.33888770586611039340E-0005
 2.24109589041095890408E+0001  1.89102750278592657146E+0002  1.89102750278592657146E+0002  1.89102750278592657146E+0002  2.38498489900602292660E+0002  3.34831296450996213049E+0002  7.34621894551357064027E-0005  7.34621894551357064027E-0005  7.34621894551357064027E-0005  7.34758946477700744547E-0005  7.33937264835127093326E-0005
 2.24383561643835616438E+0001  2.25611312909505468599E+0002  2.25611312909505468599E+0002  2.25611312909505468599E+0002  2.75209740641985078552E+0002  5.97810519777045956506E-0001  7.34568152922530894581E-0005  7.34568152922530894581E-0005  7.34568152922530894581E-0005  7.34705194139118545134E-0005  7.33883570590850632794E-0005
 2.24657534246575342467E+0001  2.62118976535013967100E+0002  2.62118976535013967100E+0002  2.62118976535013967100E+0002  3.11989330792054502139E+0002  2.65470547294887022644E+0001  7.34516237847971681282E-0005  7.34516237847971681282E-0005  7.34516237847971681282E-0005  7.34653268512377435426E-0005  7.33831703563765391221E-0005
 2.24931506849315068497E+0001  2.98609160022122368999E+0002  2.98609160022122368999E+0002  2.98609160022122368999E+0002  3.48892747674828851645E+0002  5.24644353144285289156E+0001  7.34387763766942584491E-0005  7.34387763766942584491E-0005  7.34387763766942584491E-0005  7.34524767352781819313E-0005  7.33703359013461805178E-0005
 2.25205479452054794526E+0001  3.35079282840646245217E+0002  3.35079282840646245217E+0002  3.35079282840646245217E+0002  2.57875308934208889028E+0001  7.88819760884368195580E+0001  7.34329437428440086538E-0005  7.34329437428440086538E-0005  7.34329437428440086538E-0005  7.34466429661961433423E-0005  7.33645081136732051790E-0005
 2.25479452054794520556E+0001  1.15447925813893965781E+0001  1.15447925813893965781E+0001  1.15447925813893965781E+0001  6.27063893326655756831E+0001  1.06008340779184693295E+0002  7.34277023571393733594E-0005  7.34277023571393733594E-0005  7.34277023571393733594E-0005  7.34414005521359170553E-0005  7.33592711734239727191E-0005
 2.25753424657534246568E+0001  4.80003881001578998171E+0001  4.80003881001578998171E+0001  4.80003881001578998171E+0001  9.97123508396218032751E+0001  1.33928270807900087494E+0002  7.34350775982256024770E-0005  7.34350775982256024770E-0005  7.34350775982256024770E-0005  7.34487774870790547968E-0005  7.33666374445906388442E-0005
 2.26027397260273972598E+0001  8.44605162447962531172E+0001  8.44605162447962531172E+0001  8.44605162447962531172E+0001  1.36802921071358127597E+0002  1.67495806321481698370E+0002  7.34430850916257254774E-0005  7.34430850916257254774E-0005  7.34430850916257254774E-0005  7.34567868022047161383E-0005  7.33746353905437671040E-0005
 2.26301369863013698627E+0001  1.20964783850486994964E+0002  1.20964783850486994964E+0002  1.20964783850486994964E+0002  1.73911242874562776611E+0002  2.85434352956858577638E+0002  7.34557531042814210490E-0005  7.34557531042814210490E-0005  7.34557531042814210490E-0005  7.34694576454925893060E-0005  7.33872888655197297682E-0005
 2.26575342465753424657E+0001  1.57469537206101414889E+0002  1.57469537206101414889E+0002  1.57469537206101414889E+0002  2.10931646304546032644E+0002  1.73844934482270661133E+0002  7.34600848498585738972E-0005  7.34600848498585738972E-0005  7.34600848498585738972E-0005  7.34737903847114469720E-0005  7.33916153575399106655E-0005
 2.26849315068493150686E+0001  1.94004383175891551697E+0002  1.94004383175891551697E+0002  1.94004383175891551697E+0002  2.48058697106251541523E+0002  2.11238921840693044049E+0002  7.34635990016673519045E-0005  7.34635990016673519045E-0005  7.34635990016673519045E-0005  7.34773053349857691461E-0005  7.33951253314697462095E-0005
 2.27123287671232876716E+0001  2.30645914248665585097E+0002  2.30645914248665585097E+0002  2.30645914248665585097E+0002  2.85358858226494726540E+0002  2.39835187652759159349E+0002  7.34599217774029026937E-0005  7.34599217774029026937E-0005  7.34599217774029026937E-0005  7.34736273624783316995E-0005  7.33914515190935321817E-0005
 2.27397260273972602745E+0001  2.67442033319888226917E+0002  2.67442033319888226917E+0002  2.67442033319888226917E+0002  3.22709975534333784825E+0002  2.66712199359227434936E+0002  7.34531232566970775377E-0005  7.34531232566970775377E-0005  7.34531232566970775377E-0005  7.34668274330018867556E-0005  7.33846595861819389486E-0005
 2.27671232876712328775E+0001  3.04418784918624405617E+0002  3.04418784918624405617E+0002  3.04418784918624405617E+0002  1.92700127586573749275E-0001  2.93243583402522902004E+0002  7.34452783286746374459E-0005  7.34452783286746374459E-0005  7.34452783286746374459E-0005  7.34589808456083367313E-0005  7.33768226319867775966E-0005
 2.27945205479452054787E+0001  3.41579215863967182443E+0002  3.41579215863967182443E+0002  3.41579215863967182443E+0002  3.78972415554243952304E+0001  3.19542067382931302549E+0002  7.34432624880584176565E-0005  7.34432624880584176565E-0005  7.34432624880584176565E-0005  7.34569646268992069223E-0005  7.33748083092232335793E-0005
 2.28219178082191780817E+0001  1.88225708460336112020E+0001  1.88225708460336112020E+0001  1.88225708460336112020E+0001  7.55862554060977490447E+0001  3.45886924066451358378E+0002  7.34480289119721210074E-0005  7.34480289119721210074E-0005  7.34480289119721210074E-0005  7.34617322099222087136E-0005  7.33795682284493965328E-0005
 2.28493150684931506846E+0001  5.60936466181030742931E+0001  5.60936466181030742931E+0001  5.60936466181030742931E+0001  1.13225347804087369340E+0002  1.22907028754002206608E+0001  7.34554966380632516375E-0005  7.34554966380632516375E-0005  7.34554966380632516375E-0005  7.34692017110575751431E-0005  7.33870262145904549563E-0005
 2.28767123287671232876E+0001  9.33731337268617423431E+0001  9.33731337268617423431E+0001  9.33731337268617423431E+0001  1.50893403364727046331E+0002  3.84743314834384334162E+0001  7.34673593891634270364E-0005  7.34673593891634270364E-0005  7.34673593891634270364E-0005  7.34810672060989964733E-0005  7.33988743282520242040E-0005
 2.29041095890410958905E+0001  1.30659864140173381492E+0002  1.30659864140173381492E+0002  1.30659864140173381492E+0002  1.88708068904579373326E+0002  6.40179458134590511631E+0001  7.34733118503589851897E-0005  7.34733118503589851897E-0005  7.34733118503589851897E-0005  7.34870211454016029562E-0005  7.34048183316119306485E-0005
 2.29315068493150684935E+0001  1.67939463562433722671E+0002  1.67939463562433722671E+0002  1.67939463562433722671E+0002  2.26579863303502836491E+0002  8.89544678782003830630E+0001  7.34774474646061666165E-0005  7.34774474646061666165E-0005  7.34774474646061666165E-0005  7.34911578767706820347E-0005  7.34089470780188329301E-0005
 2.29589041095890410964E+0001  2.05188294551955558928E+0002  2.05188294551955558928E+0002  2.05188294551955558928E+0002  2.64373374715809441204E+0002  1.13926240891826342651E+0002  7.34722573141910697857E-0005  7.34722573141910697857E-0005  7.34722573141910697857E-0005  7.34859668095076382676E-0005  7.34037602108054555110E-0005
 2.29863013698630136994E+0001  2.42401653926658425975E+0002  2.42401653926658425975E+0002  2.42401653926658425975E+0002  3.02247712592171893009E+0002  1.38334223633379735027E+0002  7.34676385133982537244E-0005  7.34676385133982537244E-0005  7.34676385133982537244E-0005  7.34813471907505631426E-0005  7.33991443545356696540E-0005
 2.30136986301369863006E+0001  2.79579556363940630426E+0002  2.79579556363940630426E+0002  2.79579556363940630426E+0002  3.40263054935197600648E+0002  1.61876053422094281470E+0002  7.34567187312947233775E-0005  7.34567187312947233775E-0005  7.34567187312947233775E-0005  7.34704252221180584550E-0005  7.33882343143122203284E-0005
 2.30410958904109589036E+0001  3.16731244582505187202E+0002  3.16731244582505187202E+0002  3.16731244582505187202E+0002  1.82270213093422589583E+0001  1.85563604108588141542E+0002  7.34508678922084305836E-0005  7.34508678922084305836E-0005  7.34508678922084305836E-0005  7.34645733127769533712E-0005  7.33823875813618412288E-0005
 2.30684931506849315065E+0001  3.53884165377211219933E+0002  3.53884165377211219933E+0002  3.53884165377211219933E+0002  5.61909323175250936984E+0001  2.09224109224573169397E+0002  7.34448413557478910384E-0005  7.34448413557478910384E-0005  7.34448413557478910384E-0005  7.34585456199856123500E-0005  7.33763658680253612646E-0005
 2.30958904109589041095E+0001  3.10688079930688334281E+0001  3.10688079930688334281E+0001  3.10688079930688334281E+0001  9.42726689897015571323E+0001  2.32568079841670161748E+0002  7.34502796365119524055E-0005  7.34502796365119524055E-0005  7.34502796365119524055E-0005  7.34639851930870620558E-0005  7.33817970588757794106E-0005
 2.31232876712328767124E+0001  6.83755647568617472357E+0001  6.83755647568617472357E+0001  6.83755647568617472357E+0001  1.32415948695180699685E+0002  2.56471937309352064377E+0002  7.34576917248960607394E-0005  7.34576917248960607394E-0005  7.34576917248960607394E-0005  7.34713989926301754935E-0005  7.33892000371424016156E-0005
 2.31506849315068493154E+0001  1.05790291698163823442E+0002  1.05790291698163823442E+0002  1.05790291698163823442E+0002  1.70546665260888406612E+0002  2.80979005056596775197E+0002  7.34692473229726307563E-0005  7.34692473229726307563E-0005  7.34692473229726307563E-0005  7.34829571886446040641E-0005  7.34007422013835781912E-0005
 2.31780821917808219183E+0001  1.43212106847835449405E+0002  1.43212106847835449405E+0002  1.43212106847835449405E+0002  2.08554973133400211718E+0002  3.05830350057979869133E+0002  7.34749205451479725438E-0005  7.34749205451479725438E-0005  7.34749205451479725438E-0005  7.34886316939171191609E-0005  7.34064087447668879202E-0005
 2.32054794520547945213E+0001  1.80597517472605595137E+0002  1.80597517472605595137E+0002  1.80597517472605595137E+0002  2.46567789520194801292E+0002  3.30479913653749262648E+0002  7.34763291734988948099E-0005  7.34763291734988948099E-0005  7.34763291734988948099E-0005  7.34900406683504568570E-0005  7.34078154124092875049E-0005
 2.32328767123287671225E+0001  2.17838160215192656877E+0002  2.17838160215192656877E+0002  2.17838160215192656877E+0002  2.84418349795871213348E+0002  3.55190672827151442487E+0002  7.34717924146451878864E-0005  7.34717924146451878864E-0005  7.34717924146451878864E-0005  7.34855029672549442857E-0005  7.34032830722775697990E-0005
 2.32602739726027397255E+0001  2.54930542105342857653E+0002  2.54930542105342857653E+0002  2.54930542105342857653E+0002  3.21898195005640998884E+0002  2.04325950932669995093E+0001  7.34609331958072170255E-0005  7.34609331958072170255E-0005  7.34609331958072170255E-0005  7.34746414303567750800E-0005  7.33924351208551755250E-0005
 2.32876712328767123284E+0001  2.91864970437353862920E+0002  2.91864970437353862920E+0002  2.91864970437353862920E+0002  3.59080148835224026216E+0002  4.57773872760497932514E+0001  7.34515541574232172068E-0005  7.34515541574232172068E-0005  7.34515541574232172068E-0005  7.34652603804489804869E-0005  7.33830659189281712618E-0005
 2.33150684931506849314E+0001  3.28749564463306862050E+0002  3.28749564463306862050E+0002  3.28749564463306862050E+0002  3.62095776018000048528E+0001  7.11609418073454898929E+0001  7.34418386949147756088E-0005  7.34418386949147756088E-0005  7.34418386949147756088E-0005  7.34555428483697032014E-0005  7.33733604916499965823E-0005
 2.33424657534246575343E+0001  5.61689696368484559516E+0000  5.61689696368484559516E+0000  5.61689696368484559516E+0000  7.32180770350410072417E+0001  9.70671160345332062411E+0001  7.34412480216263954597E-0005  7.34412480216263954597E-0005  7.34412480216263954597E-0005  7.34549521490626781481E-0005  7.33727693306411976998E-0005
 2.33698630136986301373E+0001  4.25006308698085516935E+0001  4.25006308698085516935E+0001  4.25006308698085516935E+0001  1.10163940473164210031E+0002  1.23339890196114134457E+0002  7.34431433523982554611E-0005  7.34431433523982554611E-0005  7.34431433523982554611E-0005  7.34568479995379861248E-0005  7.33746614279823512134E-0005
 2.33972602739726027402E+0001  7.94060539285565844259E+0001  7.94060539285565844259E+0001  7.94060539285565844259E+0001  1.47209195097632353610E+0002  1.49398031680675131297E+0002  7.34528236438502330770E-0005  7.34528236438502330770E-0005  7.34528236438502330770E-0005  7.34665305085498086405E-0005  7.33843300103608543688E-0005
 2.34246575342465753432E+0001  1.16347680205175457370E+0002  1.16347680205175457370E+0002  1.16347680205175457370E+0002  1.84427920685522765215E+0002  1.75375231464894296304E+0002  7.34595901060079019777E-0005  7.34595901060079019777E-0005  7.34595901060079019777E-0005  7.34732985811916722957E-0005  7.33910876239248496544E-0005
 2.34520547945205479444E+0001  1.53330494210989037765E+0002  1.53330494210989037765E+0002  1.53330494210989037765E+0002  2.21715836232327148145E+0002  2.01418780736617791055E+0002  7.34687731350276734964E-0005  7.34687731350276734964E-0005  7.34687731350276734964E-0005  7.34824837570007445073E-0005  7.34002590725236864571E-0005
 2.34794520547945205474E+0001  1.90329470619847592863E+0002  1.90329470619847592863E+0002  1.90329470619847592863E+0002  2.58984012320683180508E+0002  2.27649459507351397472E+0002  7.34695038312771517821E-0005  7.34695038312771517821E-0005  7.34695038312771517821E-0005  7.34832147451585686271E-0005  7.34009875153275324305E-0005
 2.35068493150684931503E+0001  2.27333469931141962522E+0002  2.27333469931141962522E+0002  2.27333469931141962522E+0002  2.96424476050184613901E+0002  2.53864667651754496794E+0002  7.34692353784037677609E-0005  7.34692353784037677609E-0005  7.34692353784037677609E-0005  7.34829463521748377520E-0005  7.34007180517698224468E-0005
 2.35342465753424657533E+0001  2.64334432768527322843E+0002  2.64334432768527322843E+0002  2.64334432768527322843E+0002  3.34021015968055471346E+0002  2.79806949738509997350E+0002  7.34592147440420002903E-0005  7.34592147440420002903E-0005  7.34592147440420002903E-0005  7.34729236516075484138E-0005  7.33907070135736601363E-0005
 2.35616438356164383562E+0001  3.01314504310969424161E+0002  3.01314504310969424161E+0002  3.01314504310969424161E+0002  1.15529939367956167836E+0001  3.06052489729452836226E+0002  7.34510749524586471097E-0005  7.34510749524586471097E-0005  7.34510749524586471097E-0005  7.34647822128669378568E-0005  7.33825746743284136759E-0005
 2.35890410958904109592E+0001  3.38276392343973226678E+0002  3.38276392343973226678E+0002  3.38276392343973226678E+0002  4.91001111251313815433E+0001  3.32657985972991754653E+0002  7.34396469623235691989E-0005  7.34396469623235691989E-0005  7.34396469623235691989E-0005  7.34533518182052191182E-0005  7.33711581601392992772E-0005
 2.36164383561643835621E+0001  1.52005188188683842939E+0001  1.52005188188683842939E+0001  1.52005188188683842939E+0001  8.67225457144099046297E+0001  3.59584126857226221097E+0002  7.34361883996181937201E-0005  7.34361883996181937201E-0005  7.34361883996181937201E-0005  7.34498925507970789192E-0005  7.33677028177693349694E-0005
 2.36438356164383561651E+0001  5.19637278035987764321E+0001  5.19637278035987764321E+0001  5.19637278035987764321E+0001  1.24167226717535870553E+0002  2.73074136075379671987E+0001  7.34374547647537192234E-0005  7.34374547647537192234E-0005  7.34374547647537192234E-0005  7.34511592612788840190E-0005  7.33689670431803899733E-0005
 2.36712328767123287663E+0001  8.86167582848309340893E+0001  8.86167582848309340893E+0001  8.86167582848309340893E+0001  1.61404587848040867046E+0002  5.84213427491529292170E+0001  7.34481030294173634580E-0005  7.34481030294173634580E-0005  7.34481030294173634580E-0005  7.34618099041546350680E-0005  7.33796030992415803429E-0005
 2.36986301369863013692E+0001  1.25191128736537166985E+0002  1.25191128736537166985E+0002  1.25191128736537166985E+0002  1.98573777592397857653E+0002  1.15434595231360913381E+0002  7.34580017232555322448E-0005  7.34580017232555322448E-0005  7.34580017232555322448E-0005  7.34717107887906159060E-0005  7.33894906651553549593E-0005
 2.37260273972602739722E+0001  1.61759736425168639345E+0002  1.61759736425168639345E+0002  1.61759736425168639345E+0002  2.35842951750921065335E+0002  5.67727408492969239200E+0001  7.34631022228266139508E-0005  7.34631022228266139508E-0005  7.34631022228266139508E-0005  7.34768124483780144833E-0005  7.33945850884597475432E-0005
 2.37534246575342465752E+0001  1.98389738126041152239E+0002  1.98389738126041152239E+0002  1.98389738126041152239E+0002  2.73178698473135754765E+0002  1.03396427208802552056E+0002  7.34645251775348646433E-0005  7.34645251775348646433E-0005  7.34645251775348646433E-0005  7.34782357723693101176E-0005  7.33960058457586022756E-0005
 2.37808219178082191781E+0001  2.35066040839872527152E+0002  2.35066040839872527152E+0002  2.35066040839872527152E+0002  3.10413294037016029653E+0002  1.33373301443292904378E+0002  7.34580905553458840525E-0005  7.34580905553458840525E-0005  7.34580905553458840525E-0005  7.34717998021189154762E-0005  7.33895776198524991644E-0005
 2.38082191780821917811E+0001  2.71761938270414012186E+0002  2.71761938270414012186E+0002  2.71761938270414012186E+0002  3.47632505026690081046E+0002  1.60441513986806541636E+0002  7.34484811451254139410E-0005  7.34484811451254139410E-0005  7.34484811451254139410E-0005  7.34621883559805229759E-0005  7.33799780128106296272E-0005
 2.38356164383561643840E+0001  3.08461101717366419112E+0002  3.08461101717366419112E+0002  3.08461101717366419112E+0002  2.49522775257510363300E+0001  1.85878623017149141511E+0002  7.34368263882743655191E-0005  7.34368263882743655191E-0005  7.34368263882743655191E-0005  7.34505311388802309502E-0005  7.33683350480796764089E-0005
 2.38630136986301369870E+0001  3.45162315220087967532E+0002  3.45162315220087967532E+0002  3.45162315220087967532E+0002  6.22197733518351486018E+0001  2.11354820218882872615E+0002  7.34350500882705168742E-0005  7.34350500882705168742E-0005  7.34350500882705168742E-0005  7.34487545765874631414E-0005  7.33665593058506529083E-0005
 2.38904109589041095882E+0001  2.18789996602819408079E+0001  2.18789996602819408079E+0001  2.18789996602819408079E+0001  9.95031052962207120741E+0001  2.36571911005411849291E+0002  7.34361553749341559925E-0005  7.34361553749341559925E-0005  7.34361553749341559925E-0005  7.34498602325791859020E-0005  7.33676619778178565946E-0005
 2.39178082191780821911E+0001  5.86128967522660208160E+0001  5.86128967522660208160E+0001  5.86128967522660208160E+0001  1.37038809773008065734E+0002  2.60698685967514746153E+0002  7.34471812183015541331E-0005  7.34471812183015541331E-0005  7.34471812183015541331E-0005  7.34608886046109389014E-0005  7.33786744520495914071E-0005
 2.39452054794520547941E+0001  9.53582142494720614162E+0001  9.53582142494720614162E+0001  9.53582142494720614162E+0001  1.74762384607274772530E+0002  2.84018166749177092240E+0002  7.34540630103349654750E-0005  7.34540630103349654750E-0005  7.34540630103349654750E-0005  7.34677720473802237117E-0005  7.33855471031932637486E-0005
 2.39726027397260273970E+0001  1.32110980742501761459E+0002  1.32110980742501761459E+0002  1.32110980742501761459E+0002  2.12529666423423425264E+0002  3.06944669616814504648E+0002  7.34638041722688118044E-0005  7.34638041722688118044E-0005  7.34638041722688118044E-0005  7.34775154801362955000E-0005  7.33952760509759688584E-0005
 2.40000000000000000000E+0001  1.68849439544480553518E+0002  1.68849439544480553518E+0002  1.68849439544480553518E+0002  2.50308796700846624694E+0002  3.29558111697606893331E+0002  7.34641496502582253560E-0005  7.34641496502582253560E-0005  7.34641496502582253560E-0005  7.34778611450419345980E-0005  7.33956199254298038697E-0005
 2.40273972602739726030E+0001  2.05555400325345721022E+0002  2.05555400325345721022E+0002  2.05555400325345721022E+0002  2.88235963736431257953E+0002  3.51255658532308204567E+0002  7.34643957355720636410E-0005  7.34643957355720636410E-0005  7.34643957355720636410E-0005  7.34781073877930850357E-0005  7.33958646012295780419E-0005
 2.40547945205479452059E+0001  2.42232731698512799803E+0002  2.42232731698512799803E+0002  2.42232731698512799803E+0002  3.26212280872893621991E+0002  1.25836034672699306940E+0001  7.34560141175129322916E-0005  7.34560141175129322916E-0005  7.34560141175129322916E-0005  7.34697240365341219514E-0005  7.33874910644982854728E-0005
 2.40821917808219178089E+0001  2.78873832686797781616E+0002  2.78873832686797781616E+0002  2.78873832686797781616E+0002  3.98815658906828327825E+0000  3.44039413596838875124E+0001  7.34477307229207052428E-0005  7.34477307229207052428E-0005  7.34477307229207052428E-0005  7.34614389172462663084E-0005  7.33792157872495257280E-0005
 2.41095890410958904118E+0001  3.15560412348108666747E+0002  3.15560412348108666747E+0002  3.15560412348108666747E+0002  4.16878420573493369758E+0001  5.68040558361811411363E+0001  7.34406001337496789237E-0005  7.34406001337496789237E-0005  7.34406001337496789237E-0005  7.34543068198715447475E-0005  7.33720924453145031870E-0005
